lx,ly,lz,alpha,beta,gamma,freeE,MaxComp,phase,ksi,tau,cal_type,bridge
1.0,2.151041,2.101041,0.0,0.0,0.0,11.68872725,1.473779687e-09,C4,0.46,0.13,cpu,0
1.0,2.176041,2.101041,0.0,0.0,0.0,11.68978816,1.159139652e-09,C4,0.46,0.13,cpu,0
1.0,2.201041,2.101041,0.0,0.0,0.0,11.69101407,1.365315984e-09,C4,0.46,0.13,cpu,0
1.0,2.226041,2.101041,0.0,0.0,0.0,11.69240433,1.177238827e-09,C4,0.46,0.13,cpu,0
1.0,2.251041,2.101041,0.0,0.0,0.0,11.6939579,1.037944079e-09,C4,0.46,0.13,cpu,0
1.0,2.276041,2.101041,0.0,0.0,0.0,11.69567328,7.012419118e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.101041,0.0,0.0,0.0,11.69754853,1.680006172e-09,C4,0.46,0.13,cpu,0
1.0,2.326041,2.101041,0.0,0.0,0.0,11.69958117,9.057675042e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.101041,0.0,0.0,0.0,11.70176822,1.099183771e-09,C4,0.46,0.13,cpu,0
1.0,1.751041,2.126041,0.0,0.0,0.0,11.69271597,1.571839538e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.126041,0.0,0.0,0.0,11.69124188,1.194153773e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.126041,0.0,0.0,0.0,11.68996125,7.143111287e-10,C4,0.46,0.13,cpu,0
1.0,1.826041,2.126041,0.0,0.0,0.0,11.68886579,7.478444243e-10,C4,0.46,0.13,cpu,0
1.0,1.851041,2.126041,0.0,0.0,0.0,11.68794866,1.61867701e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.126041,0.0,0.0,0.0,11.68720428,6.707880551e-10,C4,0.46,0.13,cpu,0
1.0,1.901041,2.126041,0.0,0.0,0.0,11.68662826,7.522412729e-10,C4,0.46,0.13,cpu,0
1.0,1.926041,2.126041,0.0,0.0,0.0,11.68621722,6.921437845e-10,C4,0.46,0.13,cpu,0
1.0,1.951041,2.126041,0.0,0.0,0.0,11.68596871,8.716447666e-10,C4,0.46,0.13,cpu,0
1.0,1.976041,2.126041,0.0,0.0,0.0,11.68588103,9.929352915e-10,C4,0.46,0.13,cpu,0
1.0,2.001041,2.126041,0.0,0.0,0.0,11.68595308,1.334213623e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.126041,0.0,0.0,0.0,11.68618429,8.814619209e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.126041,0.0,0.0,0.0,11.68657444,1.153881666e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.126041,0.0,0.0,0.0,11.68712352,1.743027242e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.126041,0.0,0.0,0.0,11.68783168,1.150524461e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.126041,0.0,0.0,0.0,11.68869906,1.3246735e-09,C4,0.46,0.13,cpu,0
1.0,2.151041,2.126041,0.0,0.0,0.0,11.68972572,1.480484777e-09,C4,0.46,0.13,cpu,0
1.0,2.176041,2.126041,0.0,0.0,0.0,11.69091156,8.333565682e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.126041,0.0,0.0,0.0,11.69225622,1.028201703e-09,C4,0.46,0.13,cpu,0
1.0,2.226041,2.126041,0.0,0.0,0.0,11.69375901,1.083539351e-09,C4,0.46,0.13,cpu,0
1.0,2.251041,2.126041,0.0,0.0,0.0,11.69541886,8.696783593e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.126041,0.0,0.0,0.0,11.6972343,8.791681263e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.126041,0.0,0.0,0.0,11.69920335,7.272968767e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.126041,0.0,0.0,0.0,11.70132356,1.18159214e-09,C4,0.46,0.13,cpu,0
1.0,2.351041,2.126041,0.0,0.0,0.0,11.70359195,7.963455211e-10,C4,0.46,0.13,cpu,0
1.0,1.451041,2.151041,0.0,0.0,0.0,11.72672876,8.449393699e-10,C4,0.46,0.13,cpu,0
1.0,1.551041,2.151041,0.0,0.0,0.0,11.70984148,1.716679113e-09,C4,0.46,0.13,cpu,0
1.0,1.651041,2.151041,0.0,0.0,0.0,11.69844677,7.088636945e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.151041,0.0,0.0,0.0,11.69121492,1.176427099e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.151041,0.0,0.0,0.0,11.68994007,2.103257996e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.151041,0.0,0.0,0.0,11.68885561,1.183067269e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.151041,0.0,0.0,0.0,11.68795287,1.961322593e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.151041,0.0,0.0,0.0,11.68722463,1.034073565e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.151041,0.0,0.0,0.0,11.68666499,1.379762784e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.151041,0.0,0.0,0.0,11.68626924,1.590979255e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.151041,0.0,0.0,0.0,11.68603374,1.171077123e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.151041,0.0,0.0,0.0,11.68595578,1.237753099e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.151041,0.0,0.0,0.0,11.68603345,1.603334343e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.151041,0.0,0.0,0.0,11.68626548,1.077829044e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.151041,0.0,0.0,0.0,11.68665112,1.326531022e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.151041,0.0,0.0,0.0,11.68719,1.780444089e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.151041,0.0,0.0,0.0,11.68788203,1.412086397e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.151041,0.0,0.0,0.0,11.68872725,1.03169945e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.151041,0.0,0.0,0.0,11.68972572,6.822285665e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.151041,0.0,0.0,0.0,11.69087746,9.364950006e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.151041,0.0,0.0,0.0,11.6921823,7.177568096e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.151041,0.0,0.0,0.0,11.69363986,1.027888177e-09,C4,0.46,0.13,cpu,0
1.0,2.226041,2.151041,0.0,0.0,0.0,11.69524944,7.436213844e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.151041,0.0,0.0,0.0,11.69700995,5.245137918e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.151041,0.0,0.0,0.0,11.69891992,5.086962551e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.151041,0.0,0.0,0.0,11.70097737,5.262699096e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.151041,0.0,0.0,0.0,11.70317985,1.111847303e-09,C4,0.46,0.13,cpu,0
1.0,2.351041,2.151041,0.0,0.0,0.0,11.7055244,6.324517621e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.151041,0.0,0.0,0.0,11.71624494,3.589231055e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.151041,0.0,0.0,0.0,11.72886145,1.405316418e-09,C4,0.46,0.13,cpu,0
1.0,2.651041,2.151041,0.0,0.0,0.0,11.74293869,4.837362539e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.176041,0.0,0.0,0.0,11.68997099,1.075791272e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.176041,0.0,0.0,0.0,11.68888875,1.196044611e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.176041,0.0,0.0,0.0,11.68799379,9.314395175e-10,C4,0.46,0.13,cpu,0
1.0,1.826041,2.176041,0.0,0.0,0.0,11.68727709,1.114932418e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.176041,0.0,0.0,0.0,11.68673105,9.652069587e-10,C4,0.46,0.13,cpu,0
1.0,1.876041,2.176041,0.0,0.0,0.0,11.68634945,6.613952188e-10,C4,0.46,0.13,cpu,0
1.0,1.901041,2.176041,0.0,0.0,0.0,11.6861273,1.103683718e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.176041,0.0,0.0,0.0,11.68606069,7.134594773e-10,C4,0.46,0.13,cpu,0
1.0,1.951041,2.176041,0.0,0.0,0.0,11.68614668,9.817319842e-10,C4,0.46,0.13,cpu,0
1.0,1.976041,2.176041,0.0,0.0,0.0,11.68638314,1.563880213e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.176041,0.0,0.0,0.0,11.68676862,2.122026149e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.176041,0.0,0.0,0.0,11.68730223,7.899696391e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.176041,0.0,0.0,0.0,11.68798347,1.183180904e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.176041,0.0,0.0,0.0,11.68881212,1.018890317e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.176041,0.0,0.0,0.0,11.68978816,1.222697243e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.176041,0.0,0.0,0.0,11.69091156,9.439879976e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.176041,0.0,0.0,0.0,11.6921823,1.461216364e-09,C4,0.46,0.13,cpu,0
1.0,2.176041,2.176041,0.0,0.0,0.0,11.69360018,9.163170185e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.176041,0.0,0.0,0.0,11.69516478,1.35899908e-09,C4,0.46,0.13,cpu,0
1.0,2.226041,2.176041,0.0,0.0,0.0,11.69687538,1.048268691e-09,C4,0.46,0.13,cpu,0
1.0,2.251041,2.176041,0.0,0.0,0.0,11.69873091,5.588176311e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.176041,0.0,0.0,0.0,11.70072986,1.315668393e-09,C4,0.46,0.13,cpu,0
1.0,2.301041,2.176041,0.0,0.0,0.0,11.7028703,6.150922338e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.176041,0.0,0.0,0.0,11.70514977,9.386107268e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.176041,0.0,0.0,0.0,11.70756533,6.166738503e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.201041,0.0,0.0,0.0,11.68898467,2.3490761e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.201041,0.0,0.0,0.0,11.68808832,6.771596432e-10,C4,0.46,0.13,cpu,0
1.0,1.801041,2.201041,0.0,0.0,0.0,11.68737613,1.271936658e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.201041,0.0,0.0,0.0,11.68683871,1.140022032e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.201041,0.0,0.0,0.0,11.68646812,1.163541756e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.201041,0.0,0.0,0.0,11.68625782,1.043406247e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.201041,0.0,0.0,0.0,11.68620254,1.505299006e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.201041,0.0,0.0,0.0,11.68629812,1.075020085e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.201041,0.0,0.0,0.0,11.68654138,1.176682504e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.201041,0.0,0.0,0.0,11.68693,1.851800603e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.201041,0.0,0.0,0.0,11.68746237,9.89339714e-10,C4,0.46,0.13,cpu,0
1.0,2.026041,2.201041,0.0,0.0,0.0,11.68813744,1.287509818e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.201041,0.0,0.0,0.0,11.68895458,1.260432315e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.201041,0.0,0.0,0.0,11.6899135,8.146531888e-10,C4,0.46,0.13,cpu,0
1.0,2.101041,2.201041,0.0,0.0,0.0,11.69101407,1.026170584e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.201041,0.0,0.0,0.0,11.69225622,6.54859852e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.201041,0.0,0.0,0.0,11.69363986,9.874966539e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.201041,0.0,0.0,0.0,11.69516478,1.532650338e-09,C4,0.46,0.13,cpu,0
1.0,2.201041,2.201041,0.0,0.0,0.0,11.69683053,6.423778118e-10,C4,0.46,0.13,cpu,0
1.0,2.226041,2.201041,0.0,0.0,0.0,11.69863638,1.237476865e-09,C4,0.46,0.13,cpu,0
1.0,2.251041,2.201041,0.0,0.0,0.0,11.70058126,9.508506341e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.201041,0.0,0.0,0.0,11.70266367,6.044263538e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.201041,0.0,0.0,0.0,11.70488168,8.906081214e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.201041,0.0,0.0,0.0,11.70723287,5.016236413e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.201041,0.0,0.0,0.0,11.7097143,7.05586324e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.226041,0.0,0.0,0.0,11.68825591,1.563455336e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.226041,0.0,0.0,0.0,11.68753869,1.740935577e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.226041,0.0,0.0,0.0,11.6870025,1.23558946e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.226041,0.0,0.0,0.0,11.68663755,1.524443742e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.226041,0.0,0.0,0.0,11.6864356,8.235868409e-10,C4,0.46,0.13,cpu,0
1.0,1.876041,2.226041,0.0,0.0,0.0,11.68638981,7.071154436e-10,C4,0.46,0.13,cpu,0
1.0,1.901041,2.226041,0.0,0.0,0.0,11.68649462,1.024709803e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.226041,0.0,0.0,0.0,11.68674562,9.06605036e-10,C4,0.46,0.13,cpu,0
1.0,1.951041,2.226041,0.0,0.0,0.0,11.68713944,1.525333272e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.226041,0.0,0.0,0.0,11.68767356,1.226574747e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.226041,0.0,0.0,0.0,11.6883462,1.241146509e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.226041,0.0,0.0,0.0,11.68915618,8.689359465e-10,C4,0.46,0.13,cpu,0
1.0,2.051041,2.226041,0.0,0.0,0.0,11.69010276,8.728126802e-10,C4,0.46,0.13,cpu,0
1.0,2.076041,2.226041,0.0,0.0,0.0,11.69118554,1.493706348e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.226041,0.0,0.0,0.0,11.69240433,1.252189738e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.226041,0.0,0.0,0.0,11.69375901,1.367232925e-09,C4,0.46,0.13,cpu,0
1.0,2.151041,2.226041,0.0,0.0,0.0,11.69524944,1.124528592e-09,C4,0.46,0.13,cpu,0
1.0,2.176041,2.226041,0.0,0.0,0.0,11.69687538,1.138132367e-09,C4,0.46,0.13,cpu,0
1.0,2.201041,2.226041,0.0,0.0,0.0,11.69863638,1.179349048e-09,C4,0.46,0.13,cpu,0
1.0,2.226041,2.226041,0.0,0.0,0.0,11.7005317,4.923594722e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.226041,0.0,0.0,0.0,11.70256028,8.354109637e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.226041,0.0,0.0,0.0,11.70472063,7.586775774e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.226041,0.0,0.0,0.0,11.70701083,4.334310875e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.226041,0.0,0.0,0.0,11.70942848,1.72803255e-09,C4,0.46,0.13,cpu,0
1.0,2.351041,2.226041,0.0,0.0,0.0,11.71197067,6.561132654e-10,C4,0.46,0.13,cpu,0
1.0,1.451041,2.251041,0.0,0.0,0.0,11.71422722,7.027195853e-10,C4,0.46,0.13,cpu,0
1.0,1.551041,2.251041,0.0,0.0,0.0,11.70032912,1.65358327e-09,C4,0.46,0.13,cpu,0
1.0,1.651041,2.251041,0.0,0.0,0.0,11.6920037,1.401336538e-09,C4,0.46,0.13,cpu,0
1.0,1.751041,2.251041,0.0,0.0,0.0,11.68778414,1.540068742e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.251041,0.0,0.0,0.0,11.68723926,1.922073653e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.251041,0.0,0.0,0.0,11.68687223,2.315801385e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.251041,0.0,0.0,0.0,11.68667293,1.119582287e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.251041,0.0,0.0,0.0,11.68663277,1.34913866e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.251041,0.0,0.0,0.0,11.68674465,1.450356695e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.251041,0.0,0.0,0.0,11.68700272,1.18473985e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.251041,0.0,0.0,0.0,11.68740237,1.708709916e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.251041,0.0,0.0,0.0,11.68794,1.335990998e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.251041,0.0,0.0,0.0,11.68861291,2.014547301e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.251041,0.0,0.0,0.0,11.68941918,1.035821219e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.251041,0.0,0.0,0.0,11.69035749,1.188883e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.251041,0.0,0.0,0.0,11.69142699,2.276038005e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.251041,0.0,0.0,0.0,11.69262722,8.237823667e-10,C4,0.46,0.13,cpu,0
1.0,2.101041,2.251041,0.0,0.0,0.0,11.6939579,6.733064817e-10,C4,0.46,0.13,cpu,0
1.0,2.126041,2.251041,0.0,0.0,0.0,11.69541886,1.346864222e-09,C4,0.46,0.13,cpu,0
1.0,2.151041,2.251041,0.0,0.0,0.0,11.69700995,5.194192253e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.251041,0.0,0.0,0.0,11.69873091,4.891535135e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.251041,0.0,0.0,0.0,11.70058126,6.538228887e-10,C4,0.46,0.13,cpu,0
1.0,2.226041,2.251041,0.0,0.0,0.0,11.70256028,7.064560062e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.251041,0.0,0.0,0.0,11.7046669,4.340933758e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.251041,0.0,0.0,0.0,11.70689968,6.379424416e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.251041,0.0,0.0,0.0,11.7092567,6.862043107e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.251041,0.0,0.0,0.0,11.7117356,7.077929127e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.251041,0.0,0.0,0.0,11.71433348,9.280465454e-10,C4,0.46,0.13,cpu,0
1.0,2.451041,2.251041,0.0,0.0,0.0,11.72583889,4.70768387e-10,C4,0.46,0.13,cpu,0
1.0,2.551041,2.251041,0.0,0.0,0.0,11.73888176,4.70297839e-10,C4,0.46,0.13,cpu,0
1.0,2.651041,2.251041,0.0,0.0,0.0,11.75304094,3.945749056e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.276041,0.0,0.0,0.0,11.68756824,2.049555159e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.276041,0.0,0.0,0.0,11.68718888,1.528645097e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.276041,0.0,0.0,0.0,11.68698416,1.464908526e-09,C4,0.46,0.13,cpu,0
1.0,1.826041,2.276041,0.0,0.0,0.0,11.68694362,1.128155547e-09,C4,0.46,0.13,cpu,0
1.0,1.851041,2.276041,0.0,0.0,0.0,11.68705839,9.160251834e-10,C4,0.46,0.13,cpu,0
1.0,1.876041,2.276041,0.0,0.0,0.0,11.68732106,1.304029395e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.276041,0.0,0.0,0.0,11.68772556,1.168441331e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.276041,0.0,0.0,0.0,11.68826703,1.306940732e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.276041,0.0,0.0,0.0,11.68894168,1.153477762e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.276041,0.0,0.0,0.0,11.68974666,1.153978554e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.276041,0.0,0.0,0.0,11.69067988,9.174176894e-10,C4,0.46,0.13,cpu,0
1.0,2.026041,2.276041,0.0,0.0,0.0,11.69173992,1.404294938e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.276041,0.0,0.0,0.0,11.69292583,2.262162773e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.276041,0.0,0.0,0.0,11.69423706,8.647564132e-10,C4,0.46,0.13,cpu,0
1.0,2.101041,2.276041,0.0,0.0,0.0,11.69567328,1.351988875e-09,C4,0.46,0.13,cpu,0
1.0,2.126041,2.276041,0.0,0.0,0.0,11.6972343,9.91910563e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.276041,0.0,0.0,0.0,11.69891992,5.375513013e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.276041,0.0,0.0,0.0,11.70072986,6.550081324e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.276041,0.0,0.0,0.0,11.70266367,5.88413571e-10,C4,0.46,0.13,cpu,0
1.0,2.226041,2.276041,0.0,0.0,0.0,11.70472063,4.714675372e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.276041,0.0,0.0,0.0,11.70689968,9.424006999e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.276041,0.0,0.0,0.0,11.70919939,6.234444549e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.276041,0.0,0.0,0.0,11.7116179,4.00559902e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.276041,0.0,0.0,0.0,11.71415285,4.122895183e-10,C4,0.46,0.13,cpu,0
1.0,2.351041,2.276041,0.0,0.0,0.0,11.7168014,3.838474102e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.301041,0.0,0.0,0.0,11.6876065,1.310815088e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.301041,0.0,0.0,0.0,11.68738581,1.870516866e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.301041,0.0,0.0,0.0,11.68733652,6.238057821e-10,C4,0.46,0.13,cpu,0
1.0,1.826041,2.301041,0.0,0.0,0.0,11.68744786,9.689319604e-10,C4,0.46,0.13,cpu,0
1.0,1.851041,2.301041,0.0,0.0,0.0,11.68771065,1.698043635e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.301041,0.0,0.0,0.0,11.68811722,9.278827338e-10,C4,0.46,0.13,cpu,0
1.0,1.901041,2.301041,0.0,0.0,0.0,11.68866127,1.556906977e-09,C4,0.46,0.13,cpu,0
1.0,1.926041,2.301041,0.0,0.0,0.0,11.68933773,2.043459618e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.301041,0.0,0.0,0.0,11.69014261,1.522212753e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.301041,0.0,0.0,0.0,11.6910729,1.248253639e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.301041,0.0,0.0,0.0,11.69212639,1.011343179e-09,C4,0.46,0.13,cpu,0
1.0,2.026041,2.301041,0.0,0.0,0.0,11.69330154,1.583565979e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.301041,0.0,0.0,0.0,11.69459732,1.719687939e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.301041,0.0,0.0,0.0,11.69601311,1.189118174e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.301041,0.0,0.0,0.0,11.69754853,6.664784004e-10,C4,0.46,0.13,cpu,0
1.0,2.126041,2.301041,0.0,0.0,0.0,11.69920335,1.123851502e-09,C4,0.46,0.13,cpu,0
1.0,2.151041,2.301041,0.0,0.0,0.0,11.70097737,6.817827909e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.301041,0.0,0.0,0.0,11.7028703,6.164924749e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.301041,0.0,0.0,0.0,11.70488168,6.491118632e-10,C4,0.46,0.13,cpu,0
1.0,2.226041,2.301041,0.0,0.0,0.0,11.70701083,5.730143577e-10,C4,0.46,0.13,cpu,0
1.0,2.251041,2.301041,0.0,0.0,0.0,11.7092567,5.156928779e-10,C4,0.46,0.13,cpu,0
1.0,2.276041,2.301041,0.0,0.0,0.0,11.7116179,6.598792558e-10,C4,0.46,0.13,cpu,0
1.0,2.301041,2.301041,0.0,0.0,0.0,11.71409258,5.688695567e-10,C4,0.46,0.13,cpu,0
1.0,2.326041,2.301041,0.0,0.0,0.0,11.71667844,1.156289249e-09,C4,0.46,0.13,cpu,0
1.0,2.351041,2.301041,0.0,0.0,0.0,11.71937267,7.51415322e-10,C4,0.46,0.13,cpu,0
1.0,1.751041,2.326041,0.0,0.0,0.0,11.68789664,2.260234342e-09,C4,0.46,0.13,cpu,0
1.0,1.776041,2.326041,0.0,0.0,0.0,11.68782775,1.460833676e-09,C4,0.46,0.13,cpu,0
1.0,1.801041,2.326041,0.0,0.0,0.0,11.687927,7.838261675e-10,C4,0.46,0.13,cpu,0
1.0,1.826041,2.326041,0.0,0.0,0.0,11.6881833,9.710933874e-10,C4,0.46,0.13,cpu,0
1.0,1.851041,2.326041,0.0,0.0,0.0,11.6885872,1.451528133e-09,C4,0.46,0.13,cpu,0
1.0,1.876041,2.326041,0.0,0.0,0.0,11.68913078,1.25655726e-09,C4,0.46,0.13,cpu,0
1.0,1.901041,2.326041,0.0,0.0,0.0,11.68980749,9.285149686e-10,C4,0.46,0.13,cpu,0
1.0,1.926041,2.326041,0.0,0.0,0.0,11.69061206,1.629242003e-09,C4,0.46,0.13,cpu,0
1.0,1.951041,2.326041,0.0,0.0,0.0,11.69154036,1.761166911e-09,C4,0.46,0.13,cpu,0
1.0,1.976041,2.326041,0.0,0.0,0.0,11.6925892,1.592549282e-09,C4,0.46,0.13,cpu,0
1.0,2.001041,2.326041,0.0,0.0,0.0,11.69375627,8.230762192e-10,C4,0.46,0.13,cpu,0
1.0,2.026041,2.326041,0.0,0.0,0.0,11.6950399,1.001621063e-09,C4,0.46,0.13,cpu,0
1.0,2.051041,2.326041,0.0,0.0,0.0,11.69643901,1.601132069e-09,C4,0.46,0.13,cpu,0
1.0,2.076041,2.326041,0.0,0.0,0.0,11.69795291,1.21441988e-09,C4,0.46,0.13,cpu,0
1.0,2.101041,2.326041,0.0,0.0,0.0,11.69958117,6.724226871e-10,C4,0.46,0.13,cpu,0
1.0,2.126041,2.326041,0.0,0.0,0.0,11.70132356,6.524353766e-10,C4,0.46,0.13,cpu,0
1.0,2.151041,2.326041,0.0,0.0,0.0,11.70317985,5.750021045e-10,C4,0.46,0.13,cpu,0
1.0,2.176041,2.326041,0.0,0.0,0.0,11.70514977,5.546726132e-10,C4,0.46,0.13,cpu,0
1.0,2.201041,2.326041,0.0,0.0,0.0,11.70723287,7.30267955e-10,C4,0.46,0.13,cpu,0
